date,open,high,low,close,5ma,20ma,60ma,120ma,trading
2007-09-11,"6,391","6,471","5,995","6,127","6,565.60","6,895.80",,,"305,959"
2007-09-12,"6,233","6,999","6,233","6,471","6,486.40","6,839.05",,,"764,998"
2007-09-13,"6,444","6,497","6,180","6,418","6,428.40","6,836.40",,,"216,734"
2007-09-14,"6,497","7,104","6,418","6,761","6,412.60","6,890.55",,,"515,921"
2007-09-17,"6,761","6,840","6,471","6,656","6,486.60","6,897.20",,,"155,535"
2007-09-18,"6,629","6,735","6,207","6,233","6,507.80","6,878.70",,,"276,302"
2007-09-19,"6,418","6,550","5,969","5,969","6,407.40","6,854.95",,,"333,683"
2007-09-20,"5,758","5,890","5,361","5,758","6,275.40","6,773.10",,,"870,055"
2007-09-21,"5,758","5,863","5,599","5,705","6,064.20","6,688.60",,,"204,733"
2007-09-27,"5,810","5,969","5,678","5,705","5,874.00","6,605.40",,,"189,075"
2007-09-28,"5,784","6,550","5,784","6,180","5,863.40","6,552.55",,,"1,536,921"
2007-10-01,"6,101","6,391","6,074","6,286","5,926.80","6,519.55",,,"722,875"
2007-10-02,"6,550","7,210","6,550","6,603","6,095.80","6,494.50",,,"2,067,160"
2007-10-04,"6,708","7,210","6,708","6,761","6,307.00","6,468.10",,,"585,690"
2007-10-05,"6,708","6,840","6,259","6,286","6,423.20","6,398.10",,,"521,580"
2007-10-08,"6,444","6,920","6,127","6,708","6,528.80","6,366.40",,,"584,683"
2007-10-09,"6,814","6,893","6,233","6,365","6,544.60","6,341.30",,,"699,021"
2007-10-10,"6,391","6,550","6,101","6,154","6,454.80","6,313.60",,,"322,448"
2007-10-11,"6,259","7,052","6,233","7,052","6,513.00","6,324.20",,,"1,645,346"
2007-10-12,"7,289","7,738","6,946","7,025","6,660.80","6,361.15",,,"1,701,539"
2007-10-15,"7,210","8,029","6,893","7,870","6,893.20","6,448.30",,,"1,832,666"
2007-10-16,"7,738","8,478","7,289","7,289","7,078.00","6,489.20",,,"1,324,484"
2007-10-17,"7,342","7,606","6,735","6,920","7,231.20","6,514.30",,,"720,489"
2007-10-18,"7,025","7,870","6,920","7,289","7,278.60","6,540.70","7,490.98",,"1,662,362"
2007-10-19,"7,421","8,002","7,289","7,421","7,357.80","6,578.95","7,452.68",,"1,179,738"
2007-10-22,"6,867","7,104","6,339","6,708","7,125.40","6,602.70","7,378.28",,"523,708"
2007-10-23,"6,972","7,369","6,814","7,316","7,130.80","6,670.05","7,306.53",,"493,284"
2007-10-24,"7,421","7,686","6,814","6,893","7,125.40","6,726.80","7,235.67",,"578,994"
2007-10-25,"7,052","7,553","6,920","7,553","7,178.20","6,819.20","7,154.67",,"510,048"
2007-10-26,"7,553","7,844","7,316","7,501","7,194.20","6,909.00","7,097.45",,"777,182"
2007-10-29,"7,659","7,844","7,289","7,289","7,310.40","6,964.45","7,042.87",,"796,381"
2007-10-30,"7,289","7,316","6,708","6,920","7,231.20","6,996.15","6,987.42",,"805,576"
2007-10-31,"6,946","7,395","6,840","7,263","7,305.20","7,029.15","6,961.45",,"528,372"
2007-11-01,"7,289","7,448","7,025","7,395","7,273.60","7,060.85","6,939.43",,"429,549"
2007-11-02,"7,104","7,263","6,946","7,025","7,178.40","7,097.80","6,904.22",,"346,719"
2007-11-05,"7,078","7,157","6,761","6,867","7,094.00","7,105.75","6,888.82",,"282,192"
2007-11-06,"6,893","6,893","6,523","6,629","7,035.80","7,118.95","6,885.30",,"357,552"
2007-11-07,"6,708","6,761","6,048","6,180","6,819.20","7,120.25","6,874.73",,"613,711"
2007-11-08,"5,942","6,312","5,863","6,022","6,544.60","7,068.75","6,844.80",,"248,641"
2007-11-09,"6,074","6,840","6,074","6,656","6,470.80","7,050.30","6,806.07",,"517,621"
2007-11-12,"6,497","6,497","6,101","6,154","6,328.20","6,964.50","6,769.53",,"198,385"
2007-11-13,"6,101","6,497","5,995","6,154","6,233.20","6,907.75","6,745.33",,"191,244"
2007-11-14,"6,391","6,788","6,233","6,233","6,243.80","6,873.40","6,741.37",,"427,180"
2007-11-15,"6,312","6,391","6,022","6,022","6,243.80","6,810.05","6,747.10",,"241,614"
2007-11-16,"6,048","6,259","5,916","6,101","6,132.80","6,744.05","6,740.07",,"174,340"
2007-11-19,"6,180","6,286","5,995","6,022","6,106.40","6,709.75","6,730.38",,"126,418"
2007-11-20,"5,863","5,942","5,625","5,758","6,027.20","6,631.85","6,718.95",,"222,315"
2007-11-21,"5,810","5,863","5,177","5,177","5,816.00","6,546.05","6,681.98",,"240,048"
2007-11-22,"5,187","5,388","5,103","5,256","5,662.80","6,431.20","6,646.33",,"211,677"
2007-11-23,"5,203","5,335","4,764","4,944","5,431.40","6,303.35","6,605.92",,"219,242"
2007-11-26,"5,018","5,282","4,965","5,240","5,275.00","6,200.90","6,572.63",,"122,836"
2007-11-27,"5,018","5,124","4,833","5,029","5,129.20","6,106.35","6,540.68",,"152,217"
2007-11-28,"5,124","5,224","4,754","4,754","5,044.60","5,980.90","6,501.52",,"194,593"
2007-11-29,"4,912","4,912","4,543","4,543","4,902.00","5,838.30","6,455.75",,"321,161"
2007-11-30,"4,622","5,224","4,569","5,224","4,958.00","5,748.25","6,414.72",,"573,184"
2007-12-03,"5,282","5,282","4,944","5,034","4,916.80","5,656.60","6,376.25",,"260,381"
2007-12-04,"5,034","5,361","5,034","5,155","4,942.00","5,582.90","6,347.72",,"216,132"
2007-12-05,"5,166","5,441","5,044","5,388","5,068.80","5,543.30","6,325.72",,"242,856"
2007-12-06,"5,441","5,467","5,182","5,235","5,207.20","5,503.95","6,298.97",,"187,053"
2007-12-07,"5,282","5,282","4,875","5,018","5,166.00","5,422.05","6,277.83",,"238,322"
2007-12-10,"5,018","5,171","4,860","5,018","5,162.80","5,365.25","6,259.35",,"114,662"
2007-12-11,"5,071","5,758","5,018","5,758","5,283.40","5,345.45","6,247.47",,"750,278"
2007-12-12,"5,625","5,916","5,467","5,784","5,362.60","5,323.00","6,236.90",,"550,377"
2007-12-13,"5,863","5,863","5,441","5,546","5,424.80","5,299.20","6,216.65",,"347,853"
2007-12-14,"5,573","6,233","5,467","5,863","5,593.80","5,287.30","6,203.43",,"832,525"
2007-12-17,"5,758","5,942","5,277","5,277","5,645.60","5,250.05","6,187.50",,"312,072"
2007-12-18,"5,150","5,414","5,081","5,361","5,566.20","5,230.20","6,177.37",,"340,820"
2007-12-20,"5,441","5,441","5,150","5,224","5,454.20","5,232.55","6,168.47",,"232,140"
2007-12-21,"5,335","5,361","4,939","5,029","5,350.80","5,221.20","6,157.20",,"176,093"
2007-12-24,"5,076","5,171","5,060","5,060","5,190.20","5,227.00","6,146.45",,"276,870"
2007-12-26,"5,187","5,520","5,018","5,018","5,138.40","5,215.90","6,127.08",,"965,583"
2007-12-27,"5,118","5,266","5,044","5,145","5,095.20","5,221.70","6,108.07",,"327,549"
2007-12-28,"5,103","5,203","5,071","5,118","5,074.00","5,239.90","6,083.32",,"160,991"
2008-01-02,"5,124","5,335","5,118","5,129","5,094.00","5,269.20","6,056.12",,"213,974"
2008-01-03,"5,124","5,203","5,055","5,182","5,118.40","5,267.10","6,037.72",,"156,982"
2008-01-04,"5,203","5,916","5,177","5,625","5,239.80","5,296.65","6,019.67",,"957,618"
2008-01-07,"5,361","5,573","5,335","5,573","5,325.40","5,317.55","6,006.47",,"196,912"
2008-01-08,"5,652","5,705","5,441","5,467","5,395.20","5,321.50","5,995.02",,"161,387"
2008-01-09,"5,282","5,414","5,213","5,388","5,447.00","5,329.15","5,967.28",,"220,797"
2008-01-10,"5,599","6,180","5,599","6,180","5,646.60","5,387.25","5,953.20",,"1,502,497"
2008-01-11,"6,497","6,576","5,890","5,995","5,720.60","5,436.10","5,921.95",,"1,162,452"
2008-01-14,"6,022","6,550","6,022","6,497","5,905.40","5,473.05","5,908.75",,"1,314,890"
2008-01-15,"6,603","6,682","6,154","6,180","6,048.00","5,492.85","5,896.42",,"605,725"
2008-01-16,"5,969","6,286","5,863","5,916","6,153.60","5,511.35","5,873.53","6,682.26","713,750"
2008-01-17,"6,022","6,101","5,229","5,388","5,995.20","5,487.60","5,839.65","6,646.17","781,637"
2008-01-18,"5,177","5,441","5,150","5,441","5,884.40","5,495.80","5,818.53","6,598.41","319,730"
2008-01-21,"5,388","5,414","5,071","5,081","5,601.20","5,481.80","5,781.28","6,543.91","325,998"
2008-01-22,"4,860","4,965","4,331","4,453","5,255.80","5,443.25","5,740.62","6,488.14","462,587"
2008-01-23,"4,632","4,780","4,500","4,590","4,990.60","5,421.30","5,691.23","6,422.95","263,802"
2008-01-24,"4,659","4,875","4,654","4,860","4,885.00","5,411.30","5,647.22","6,372.33","252,990"
2008-01-25,"4,949","5,256","4,891","5,203","4,837.40","5,420.55","5,612.45","6,327.66","331,331"
2008-01-28,"5,081","5,256","4,807","4,849","4,791.00","5,405.75","5,577.93","6,282.68","315,211"
2008-01-29,"4,997","5,071","4,754","4,796","4,859.60","5,389.65","5,536.82","6,249.13","143,955"
2008-01-30,"4,833","5,013","4,775","4,807","4,903.00","5,373.55","5,493.68","6,216.56","278,775"
2008-01-31,"4,791","4,912","4,654","4,812","4,893.40","5,355.05","5,456.80","6,180.51","118,573"
2008-02-01,"4,912","4,960","4,669","4,675","4,787.80","5,307.55","5,420.27","6,154.54","218,555"
2008-02-04,"4,833","5,002","4,728","4,971","4,812.20","5,277.45","5,392.63","6,138.97","204,718"
2008-02-05,"4,971","4,971","4,823","4,897","4,832.40","5,248.95","5,371.25","6,122.99","113,005"
2008-02-11,"4,754","4,833","4,669","4,770","4,825.00","5,218.05","5,350.38","6,097.59","96,023"
2008-02-12,"4,780","4,886","4,728","4,801","4,822.80","5,149.10","5,319.47","6,062.77","121,899"
2008-02-13,"4,860","4,923","4,754","4,754","4,838.60","5,087.05","5,296.13","6,032.83","134,425"
2008-02-14,"4,860","4,912","4,780","4,881","4,820.60","5,006.25","5,274.92","6,010.13","116,977"
2008-02-15,"4,807","5,071","4,791","5,050","4,851.20","4,949.75","5,255.20","5,998.28","142,336"
2008-02-18,"5,124","5,256","4,960","4,965","4,890.20","4,902.20","5,237.58","5,992.34","259,798"
2008-02-19,"5,071","5,124","4,960","5,018","4,933.60","4,883.70","5,219.53","5,979.80","111,129"
2008-02-20,"5,013","5,013","4,897","4,960","4,974.80","4,859.65","5,201.83","5,966.11","148,006"
2008-02-21,"4,971","4,992","4,907","4,912","4,981.00","4,851.20","5,187.73","5,953.34","129,163"
2008-02-22,"4,870","4,870","4,733","4,807","4,932.40","4,868.90","5,181.57","5,931.78","157,303"
2008-02-25,"4,902","4,949","4,844","4,860","4,911.40","4,882.40","5,174.97","5,910.65","133,451"
2008-02-26,"4,865","5,055","4,860","4,860","4,879.80","4,882.40","5,173.57","5,889.74","148,619"
2008-02-27,"4,912","4,992","4,786","4,812","4,850.20","4,862.85","5,166.43","5,869.53","207,503"
2008-02-28,"4,833","5,034","4,833","4,992","4,866.20","4,870.00","5,165.82","5,853.25","181,059"
2008-02-29,"5,018","5,018","4,886","4,934","4,891.60","4,876.90","5,168.82","5,835.17","70,352"
2008-03-03,"4,833","4,833","4,706","4,706","4,860.80","4,871.85","5,171.53","5,813.64","202,406"
2008-03-04,"4,754","4,833","4,701","4,780","4,844.80","4,870.25","5,164.13","5,789.43","70,435"
2008-03-05,"4,780","4,801","4,722","4,728","4,828.00","4,872.90","5,159.03","5,767.64","141,327"
2008-03-06,"4,706","4,801","4,706","4,738","4,777.20","4,861.25","5,152.08","5,749.90","78,801"
2008-03-07,"4,622","4,659","4,463","4,506","4,691.60","4,841.70","5,137.38","5,731.55","244,976"
2008-03-10,"4,448","4,574","4,389","4,411","4,632.60","4,823.75","5,123.65","5,711.31","130,786"
2008-03-11,"4,352","4,421","4,310","4,411","4,558.80","4,804.25","5,113.53","5,695.68","90,762"
2008-03-12,"4,992","5,071","4,992","5,071","4,627.40","4,820.10","5,114.42","5,686.88","349,778"
2008-03-13,"5,007","5,018","4,569","4,580","4,595.80","4,805.05","5,094.78","5,671.13","722,305"
2008-03-14,"4,675","4,860","4,548","4,595","4,613.60","4,782.30","5,074.97","5,655.93","306,453"
2008-03-17,"4,749","5,071","4,706","4,928","4,717.00","4,780.45","5,064.67","5,640.66","604,637"
2008-03-18,"4,870","4,992","4,796","4,860","4,806.80","4,772.55","5,047.95","5,625.69","254,843"
2008-03-19,"4,992","5,055","4,807","4,807","4,754.00","4,764.90","5,040.12","5,613.81","383,800"
2008-03-20,"4,728","4,780","4,622","4,696","4,777.20","4,754.10","5,029.03","5,603.20","271,683"
2008-03-21,"4,764","4,807","4,685","4,701","4,798.40","4,748.80","5,020.32","5,594.39","249,243"
2008-03-24,"4,780","4,796","4,622","4,622","4,737.20","4,736.90","5,013.53","5,585.37","232,862"
2008-03-25,"4,638","4,860","4,558","4,627","4,690.60","4,725.25","5,006.32","5,576.38","422,194"
2008-03-26,"4,632","4,685","4,522","4,553","4,639.80","4,712.30","4,998.57","5,562.83","197,318"
2008-03-27,"4,622","4,669","4,553","4,558","4,612.20","4,690.60","4,988.78","5,548.43","121,860"
2008-03-28,"4,543","4,622","4,506","4,564","4,584.80","4,672.10","4,979.55","5,531.43","124,264"
2008-03-31,"4,564","4,617","4,500","4,558","4,572.00","4,664.70","4,970.03","5,513.08","150,630"
2008-04-01,"4,601","4,759","4,558","4,659","4,578.40","4,658.65","4,961.32","5,499.52","251,617"
2008-04-02,"4,754","4,807","4,696","4,770","4,621.80","4,660.75","4,947.07","5,483.37","176,129"
2008-04-03,"4,754","4,823","4,654","4,691","4,648.40","4,658.40","4,932.37","5,469.42","189,607"
2008-04-04,"4,706","5,203","4,696","4,860","4,707.60","4,676.10","4,922.25","5,458.63","626,018"
2008-04-07,"5,023","5,118","4,944","4,965","4,789.00","4,703.80","4,915.20","5,441.24","348,343"
2008-04-08,"4,965","5,018","4,912","4,928","4,842.80","4,729.65","4,894.33","5,423.77","174,423"
2008-04-10,"4,891","4,955","4,823","4,833","4,855.40","4,717.75","4,874.97","5,398.46","125,674"
2008-04-11,"4,881","4,881","4,775","4,817","4,880.60","4,729.60","4,846.97","5,377.86","134,381"
2008-04-14,"4,738","4,807","4,648","4,648","4,838.20","4,732.25","4,821.43","5,358.93","166,311"
2008-04-15,"4,701","5,044","4,701","4,939","4,833.00","4,732.80","4,805.15","5,339.34","476,053"
2008-04-16,"4,986","5,060","4,939","5,007","4,848.80","4,740.15","4,798.80","5,319.23","243,505"
2008-04-17,"5,071","5,076","4,939","4,965","4,875.20","4,748.05","4,790.87","5,304.70","171,699"
2008-04-18,"5,018","5,034","4,828","4,838","4,879.40","4,755.15","4,786.82","5,284.05","222,552"
2008-04-21,"4,897","4,918","4,833","4,860","4,921.80","4,763.10","4,793.60","5,267.11","91,590"
2008-04-22,"4,865","4,960","4,780","4,860","4,906.00","4,775.00","4,798.10","5,244.67","150,895"
2008-04-23,"4,823","5,066","4,817","5,013","4,907.20","4,794.30","4,800.65","5,223.93","382,986"
2008-04-24,"4,997","5,018","4,854","4,870","4,888.20","4,810.15","4,795.10","5,203.78","170,864"
2008-04-25,"4,923","4,992","4,854","4,986","4,917.80","4,831.55","4,797.38","5,187.66","138,567"
2008-04-28,"5,023","5,599","4,997","5,208","4,987.40","4,863.75","4,804.25","5,170.53","1,631,518"
2008-04-29,"5,187","5,441","5,097","5,335","5,082.40","4,902.60","4,813.05","5,153.37","471,335"
2008-04-30,"5,388","5,493","5,224","5,335","5,146.80","4,936.40","4,821.77","5,139.28","430,842"
2008-05-02,"5,335","5,731","5,282","5,573","5,287.40","4,976.55","4,836.73","5,128.50","596,945"
2008-05-06,"5,705","5,731","5,467","5,467","5,383.60","5,015.35","4,845.00","5,118.82","358,835"
2008-05-07,"5,441","5,705","5,277","5,599","5,461.80","5,052.30","4,856.70","5,113.98","451,818"
2008-05-08,"5,546","5,705","5,467","5,546","5,504.00","5,081.35","4,869.63","5,110.01","316,316"
2008-05-09,"5,546","5,599","5,361","5,520","5,541.00","5,110.95","4,881.62","5,100.54","299,759"
2008-05-13,"5,520","5,652","5,388","5,599","5,546.20","5,149.25","4,895.70","5,095.92","313,952"
2008-05-14,"5,678","6,233","5,599","5,916","5,636.00","5,204.20","4,912.95","5,093.93","1,116,147"
2008-05-15,"5,995","6,127","5,784","5,916","5,699.40","5,267.60","4,927.38","5,091.29","378,802"
2008-05-16,"6,022","6,127","5,916","6,127","5,815.60","5,327.00","4,946.75","5,092.17","278,199"
2008-05-19,"6,207","6,286","6,074","6,180","5,947.60","5,385.65","4,966.12","5,092.83","279,913"
2008-05-20,"6,127","6,180","5,863","5,916","6,011.00","5,433.20","4,982.05","5,091.94","197,999"
2008-05-21,"5,758","5,942","5,546","5,599","5,947.60","5,471.25","4,993.50","5,090.62","356,183"
2008-05-22,"5,520","5,810","5,414","5,810","5,926.40","5,518.75","5,010.22","5,095.89","367,538"
2008-05-23,"5,863","5,890","5,705","5,784","5,857.80","5,564.95","5,025.62","5,100.29","204,453"
2008-05-26,"5,784","5,995","5,678","5,810","5,783.80","5,604.80","5,041.45","5,107.51","211,251"
2008-05-27,"5,916","6,101","5,784","5,810","5,762.60","5,651.80","5,058.08","5,112.26","320,680"
2008-05-28,"6,022","6,391","5,942","6,180","5,878.80","5,711.50","5,077.88","5,121.85","864,671"
2008-05-29,"6,180","6,576","6,022","6,418","6,000.40","5,772.00","5,102.62","5,135.72","961,136"
2008-05-30,"6,391","6,523","6,233","6,365","6,116.60","5,823.50","5,130.27","5,150.90","320,167"
2008-06-02,"6,286","6,418","6,154","6,233","6,201.20","5,868.40","5,154.48","5,159.31","302,648"
2008-06-03,"6,127","6,339","5,890","6,022","6,243.60","5,890.85","5,176.05","5,167.54","231,775"
2008-06-04,"6,048","6,101","5,837","6,101","6,227.80","5,922.55","5,198.77","5,175.43","182,257"
2008-06-05,"6,127","6,312","6,048","6,127","6,169.60","5,948.95","5,225.78","5,181.58","305,828"
2008-06-09,"5,969","5,995","5,705","5,969","6,090.40","5,970.10","5,251.75","5,187.70","240,419"
2008-06-10,"6,048","6,101","5,414","5,546","5,953.00","5,971.40","5,270.67","5,192.10","501,635"
2008-06-11,"5,546","5,625","5,388","5,520","5,852.60","5,967.45","5,278.15","5,196.28","230,529"
2008-06-12,"5,361","5,705","5,272","5,467","5,725.80","5,945.00","5,292.93","5,193.86","856,307"
2008-06-13,"5,652","5,810","5,335","5,678","5,636.00","5,933.10","5,310.98","5,192.98","643,945"
2008-06-16,"5,758","5,916","5,678","5,863","5,614.80","5,919.90","5,326.57","5,195.62","249,550"
2008-06-17,"5,863","6,418","5,599","6,022","5,710.00","5,912.00","5,345.93","5,196.94","1,606,531"
2008-06-18,"6,022","6,920","6,022","6,444","5,894.80","5,938.40","5,373.22","5,206.67","2,596,609"
2008-06-19,"6,629","6,867","6,471","6,550","6,111.40","5,985.95","5,404.12","5,216.58","921,987"
2008-06-20,"6,656","6,814","6,444","6,629","6,301.60","6,026.90","5,436.25","5,228.28","746,200"
2008-06-23,"6,550","7,131","6,418","6,708","6,470.60","6,073.10","5,471.02","5,242.28","1,374,049"
2008-06-24,"6,708","6,893","6,576","6,788","6,623.80","6,122.00","5,507.03","5,256.68","462,581"
2008-06-25,"6,788","7,131","6,708","6,735","6,682.00","6,168.25","5,543.40","5,270.98","1,199,899"
2008-06-26,"6,814","6,840","6,180","6,180","6,608.00","6,168.25","5,570.43","5,279.61","543,580"
2008-06-27,"6,074","6,444","6,074","6,127","6,507.60","6,153.70","5,596.48","5,288.02","737,715"
2008-06-30,"6,101","6,233","5,705","5,810","6,328.00","6,125.95","5,617.35","5,293.69","425,776"
2008-07-01,"5,837","6,259","5,810","6,180","6,206.40","6,123.30","5,642.70","5,302.01","503,939"
2008-07-02,"6,286","6,286","5,705","6,022","6,063.80","6,123.30","5,663.57","5,305.32","434,549"
2008-07-03,"5,784","5,863","5,520","5,784","5,984.60","6,107.45","5,681.78","5,307.08","255,337"
2008-07-04,"5,784","5,942","5,546","5,573","5,873.80","6,079.75","5,693.67","5,307.96","243,128"
2008-07-07,"5,573","5,758","5,361","5,414","5,794.60","6,052.00","5,701.15","5,308.18","392,893"
2008-07-08,"5,414","5,546","4,669","4,860","5,530.60","6,017.70","5,700.02","5,297.18","564,401"
2008-07-09,"5,092","5,092","4,648","4,691","5,264.40","5,976.25","5,697.65","5,286.31","349,049"
2008-07-10,"4,506","4,860","4,463","4,860","5,079.60","5,945.90","5,698.37","5,272.67","224,926"
2008-07-11,"4,897","4,986","4,754","4,928","4,950.60","5,908.40","5,703.03","5,262.23","239,904"
2008-07-14,"4,844","4,960","4,780","4,828","4,833.40","5,856.65","5,701.18","5,253.17","264,288"
2008-07-15,"4,807","4,807","4,437","4,437","4,748.80","5,777.40","5,691.68","5,245.24","286,923"
2008-07-16,"4,580","4,648","4,411","4,548","4,720.20","5,682.60","5,684.73","5,237.80","292,854"
2008-07-17,"4,675","4,717","4,574","4,595","4,667.20","5,584.85","5,680.68","5,233.75","154,396"
2008-07-18,"4,675","4,775","4,463","4,463","4,574.20","5,476.55","5,674.07","5,233.83","215,973"
2008-07-21,"4,490","4,622","4,490","4,553","4,519.20","5,368.80","5,668.95","5,233.53","197,872"
2008-07-22,"4,479","4,685","4,352","4,680","4,567.80","5,263.40","5,663.40","5,232.03","314,317"
2008-07-23,"4,717","4,833","4,696","4,722","4,602.60","5,162.75","5,660.93","5,228.02","210,897"
2008-07-24,"4,728","4,833","4,664","4,807","4,645.00","5,094.10","5,657.95","5,227.67","216,757"
2008-07-25,"4,743","4,775","4,717","4,733","4,699.00","5,024.40","5,650.03","5,227.14","131,996"
2008-07-28,"4,801","4,801","4,622","4,664","4,721.20","4,967.10","5,638.85","5,225.95","117,768"
2008-07-29,"4,564","4,564","4,400","4,432","4,671.60","4,879.70","5,623.80","5,222.78","209,852"
2008-07-30,"4,516","4,527","4,337","4,411","4,609.40","4,799.15","5,604.43","5,220.58","157,671"
2008-07-31,"4,437","4,675","4,426","4,627","4,573.40","4,741.30","5,590.43","5,217.72","158,104"
2008-08-01,"4,622","4,627","4,479","4,553","4,537.40","4,690.30","5,573.00","5,214.85","104,433"
2008-08-04,"4,506","4,590","4,405","4,490","4,502.60","4,644.10","5,555.40","5,212.52","155,441"
2008-08-05,"4,500","4,701","4,463","4,654","4,547.00","4,633.80","5,540.97","5,211.29","205,415"
2008-08-06,"4,733","5,335","4,675","5,335","4,731.80","4,666.00","5,536.57","5,216.13","1,077,172"
2008-08-07,"5,335","5,414","5,134","5,192","4,844.80","4,682.60","5,524.50","5,218.73","598,891"
2008-08-08,"5,124","5,573","5,124","5,467","5,027.60","4,709.55","5,517.02","5,222.20","574,499"
2008-08-11,"5,546","5,678","5,361","5,361","5,201.80","4,736.20","5,504.25","5,225.50","384,437"
2008-08-12,"5,467","5,493","5,087","5,087","5,288.40","4,768.70","5,486.03","5,226.08","341,903"
2008-08-13,"5,071","5,224","4,965","5,044","5,230.20","4,793.50","5,471.50","5,226.78","252,869"
2008-08-14,"5,071","5,155","5,060","5,103","5,212.40","4,818.90","5,463.23","5,228.37","144,663"
2008-08-18,"5,256","5,493","5,213","5,224","5,163.80","4,856.95","5,453.47","5,231.84","452,969"
2008-08-19,"5,161","5,229","4,944","5,071","5,105.80","4,882.85","5,441.58","5,233.60","182,034"
2008-08-20,"5,029","5,145","4,971","5,007","5,089.80","4,899.20","5,428.20","5,234.83","127,628"
2008-08-21,"5,055","5,060","4,595","4,595","5,000.00","4,892.85","5,407.95","5,233.02","323,596"
2008-08-22,"4,590","4,648","4,363","4,437","4,866.80","4,874.35","5,378.90","5,228.39","315,188"
2008-08-25,"4,490","4,553","4,437","4,463","4,714.60","4,860.85","5,346.32","5,224.47","145,183"
2008-08-26,"4,395","4,490","4,368","4,416","4,583.60","4,848.45","5,313.83","5,222.05","118,524"
2008-08-27,"4,416","4,516","4,363","4,485","4,479.20","4,851.10","5,284.70","5,219.59","108,060"
2008-08-28,"4,580","4,728","4,437","4,437","4,447.60","4,852.40","5,258.28","5,217.17","156,654"
2008-08-29,"4,543","4,558","4,374","4,374","4,435.00","4,839.75","5,229.50","5,214.13","160,244"
2008-09-01,"4,337","4,374","3,719","3,719","4,286.20","4,798.05","5,189.37","5,207.58","458,702"
2008-09-02,"3,719","3,803","3,222","3,222","4,047.40","4,734.65","5,143.58","5,197.67","414,504"
2008-09-03,"3,328","3,428","2,963","3,407","3,831.80","4,672.30","5,107.93","5,189.30","225,980"
2008-09-04,"3,407","3,624","3,280","3,439","3,632.20","4,577.50","5,073.25","5,175.70","199,141"
2008-09-05,"3,280","3,766","3,264","3,698","3,497.00","4,502.80","5,043.77","5,168.35","251,012"
2008-09-08,"3,740","4,099","3,740","3,967","3,546.60","4,427.80","5,015.25","5,163.12","250,209"
2008-09-09,"3,935","3,962","3,830","3,861","3,674.40","4,352.80","4,981.88","5,154.23","81,772"
2008-09-10,"3,798","3,893","3,777","3,830","3,759.00","4,289.95","4,945.35","5,145.64","69,275"
2008-09-11,"3,904","4,088","3,904","4,014","3,874.00","4,238.45","4,904.85","5,139.03","103,785"
2008-09-12,"4,115","4,421","4,067","4,326","3,999.60","4,199.60","4,867.78","5,135.95","259,705"
2008-09-16,"3,756","4,014","3,756","3,956","3,997.40","4,136.20","4,823.23","5,129.74","139,496"
2008-09-17,"4,094","4,210","4,020","4,136","4,052.40","4,089.45","4,780.37","5,125.69","112,057"
2008-09-18,"3,930","4,041","3,882","3,988","4,084.00","4,038.50","4,733.70","5,120.37","95,351"
2008-09-19,"4,220","4,220","4,120","4,146","4,110.40","4,016.05","4,690.55","5,116.98","67,842"
2008-09-22,"4,205","4,268","4,057","4,067","4,058.60","3,997.55","4,655.33","5,112.88","125,002"
2008-09-23,"4,046","4,146","3,983","4,120","4,091.40","3,980.40","4,621.88","5,109.18","66,316"
2008-09-24,"4,125","4,226","4,067","4,110","4,086.20","3,965.10","4,593.55","5,105.45","63,840"
2008-09-25,"4,110","4,141","4,057","4,073","4,103.20","3,944.50","4,558.43","5,100.57","48,938"
2008-09-26,"4,115","4,115","3,935","4,030","4,080.00","3,924.15","4,525.23","5,094.40","72,859"
2008-09-29,"4,120","4,120","3,977","4,046","4,075.80","3,907.75","4,496.27","5,089.03","45,661"
2008-09-30,"3,713","4,036","3,713","4,036","4,059.00","3,923.60","4,470.65","5,082.16","78,362"
2008-10-01,"4,036","4,331","4,014","4,036","4,044.20","3,964.30","4,447.68","5,074.42","151,368"
2008-10-02,"4,062","4,146","4,036","4,041","4,037.80","3,996.00","4,434.03","5,067.03","64,824"
2008-10-06,"3,988","3,988","3,634","3,698","3,971.40","4,008.95","4,417.48","5,057.57","100,987"
2008-10-07,"3,645","3,645","3,407","3,634","3,889.00","4,005.75","4,397.05","5,047.71","79,553"
2008-10-08,"3,491","3,539","3,116","3,249","3,731.60","3,969.85","4,369.07","5,036.05","98,524"
2008-10-09,"3,122","3,349","3,043","3,048","3,534.00","3,929.20","4,339.40","5,020.29","336,963"
2008-10-10,"2,852","2,852","2,594","2,852","3,296.20","3,880.30","4,312.98","5,002.33","176,629"
2008-10-13,"2,868","3,027","2,831","3,027","3,162.00","3,830.95","4,287.63","4,986.18","47,555"
2008-10-14,"3,222","3,349","3,159","3,328","3,100.80","3,781.05","4,266.52","4,973.60","122,522"
2008-10-15,"3,317","3,317","3,148","3,238","3,098.60","3,745.15","4,246.10","4,960.08","54,838"
2008-10-16,"3,037","3,037","2,757","2,757","3,040.40","3,676.20","4,216.17","4,942.56","90,870"
2008-10-17,"2,858","2,900","2,620","2,736","3,017.20","3,613.60","4,183.77","4,923.58","73,107"
2008-10-20,"2,741","2,800","2,562","2,741","2,960.00","3,543.35","4,150.75","4,905.84","81,704"
