from,to,cost
VDS0038,VDS0053,3142.004243
VDS0038,VDS0054,3131.028612
VDS0038,VDS0059,7166.771263
VDS0038,VDS0060,7133.838208
VDS0038,VDS0063,4230.318495
VDS0038,VDS0064,4198.933264
VDS0038,VDS0065,3350.887309
VDS0038,VDS0066,3349.779401
VDS0038,VDS0067,2934.130351
VDS0038,VDS0068,1434.817534
VDS0038,VDS0069,1358.177861
VDS0038,VDS0070,1065.690842
VDS0038,VDS0071,725.7923495
VDS0038,VDS0072,692.552387
VDS0038,VDS0073,2207.038679
VDS0038,VDS0074,2043.155312
VDS0038,VDS0075,1763.38371
VDS0038,VDS0076,1798.5351
VDS0038,VDS0077,1591.079123
VDS0038,VDS0078,2409.311122
VDS0038,VDS0079,2961.591113
VDS0038,VDS0080,2992.668426
VDS0038,VDS0081,3121.45068
VDS0038,VDS0082,3125.037108
VDS0038,VDS0083,4675.390015
VDS0038,VDS0084,4229.028663
VDS0038,VDS0085,4185.294445
VDS0038,VDS0086,4279.806811
VDS0038,VDS0087,6408.642128
VDS0038,VDS0088,6875.45729
VDS0038,VDS0089,5929.788803
VDS0038,VDS0090,8998.306046
VDS0038,VDS0091,9080.316899
VDS0038,VDS0092,8797.404164
VDS0038,VDS0093,9450.290385
VDS0038,VDS0094,9397.171538
VDS0038,VDS0095,11761.38351
VDS0038,VDS0096,11714.0311
VDS0038,VDS0097,10959.10375
VDS0038,VDS0098,10938.88759
VDS0038,VDS0099,11090.56919
VDS0038,VDS0100,11116.01018
VDS0038,VDS0101,9608.432002
VDS0038,VDS0102,9567.992292
VDS0038,VDS0103,8448.71264
VDS0038,VDS0104,8458.851634
VDS0038,VDS0105,8910.623402
VDS0038,VDS0107,8029.738067
VDS0038,VDS0108,7999.29198
VDS0038,VDS0109,8546.382073
VDS0038,VDS0110,8551.374777
VDS0038,VDS0112,8275.667582
VDS0038,VDS0113,8251.76524
VDS0038,VDS0116,13450.30992
VDS0038,VDS0117,13410.40054
VDS0038,VDS0118,4950.958281
VDS0039,VDS0005,13498.18401
VDS0039,VDS0006,13417.71071
VDS0039,VDS0007,10023.38375
VDS0039,VDS0008,9958.195346
VDS0039,VDS0009,8757.652819
VDS0039,VDS0010,8836.058852
VDS0039,VDS0011,7731.898464
VDS0039,VDS0012,7771.655974
VDS0039,VDS0013,6642.499081
VDS0039,VDS0014,6760.915363
VDS0039,VDS0015,6509.391919
VDS0039,VDS0016,6280.065457
VDS0039,VDS0017,7756.600329
VDS0039,VDS0018,6753.500988
VDS0039,VDS0019,6533.607631
VDS0039,VDS0020,5339.252824
VDS0039,VDS0021,5465.592571
VDS0039,VDS0022,8010.812969
VDS0039,VDS0023,8005.99229
VDS0039,VDS0024,7237.55883
VDS0039,VDS0025,7055.636944
VDS0039,VDS0026,5076.277799
VDS0039,VDS0027,5438.530336
VDS0039,VDS0028,2817.599031
VDS0039,VDS0029,3368.492271
VDS0039,VDS0030,3880.691837
VDS0039,VDS0031,3871.617102
VDS0039,VDS0032,1917.228693
VDS0039,VDS0033,1808.059094
VDS0039,VDS0034,3866.493705
VDS0039,VDS0035,3803.924252
VDS0039,VDS0036,1767.583384
VDS0039,VDS0037,1711.390009
VDS0039,VDS0038,56.11859294
VDS0039,VDS0039,0.0
VDS0039,VDS0040,636.3806654
VDS0039,VDS0041,6190.244085
VDS0039,VDS0042,6140.518615
VDS0039,VDS0043,5406.026359
VDS0039,VDS0044,5362.449499
VDS0039,VDS0045,11444.13645
VDS0039,VDS0046,11354.15497
VDS0039,VDS0047,6287.344799
VDS0039,VDS0048,6069.4473
VDS0039,VDS0049,4800.494433
VDS0039,VDS0050,4805.747367
VDS0039,VDS0051,2485.729066
VDS0039,VDS0052,2626.949492
VDS0039,VDS0053,3113.762265
VDS0039,VDS0054,3102.728975
VDS0039,VDS0059,7222.514979
VDS0039,VDS0060,7189.685385
VDS0039,VDS0063,4269.662522
VDS0039,VDS0064,4238.851187
VDS0039,VDS0065,3383.467787
VDS0039,VDS0066,3381.701658
VDS0039,VDS0067,2945.370155
VDS0039,VDS0068,1464.400856
VDS0039,VDS0069,1386.854779
VDS0039,VDS0070,1060.762669
VDS0039,VDS0071,772.2226952
VDS0039,VDS0072,740.1546239
VDS0039,VDS0073,2163.805901
VDS0039,VDS0074,2003.207236
VDS0039,VDS0075,1753.348907
VDS0039,VDS0076,1787.702633
VDS0039,VDS0077,1596.428982
VDS0039,VDS0078,2463.804965
VDS0039,VDS0079,3002.139889
VDS0039,VDS0080,3032.603903
VDS0039,VDS0081,3154.320111
VDS0039,VDS0082,3158.603062
VDS0039,VDS0083,4696.532421
VDS0039,VDS0084,4273.359599
VDS0039,VDS0085,4230.093506
VDS0039,VDS0086,4328.2179
VDS0039,VDS0087,6463.861331
VDS0039,VDS0088,6931.133808
VDS0039,VDS0089,5974.054782
VDS0039,VDS0090,9035.959942
VDS0039,VDS0091,9117.781105
VDS0039,VDS0092,8847.548822
VDS0039,VDS0093,9504.921882
VDS0039,VDS0094,9451.869677
VDS0039,VDS0095,11817.49685
VDS0039,VDS0096,11770.14315
VDS0039,VDS0097,11015.21825
VDS0039,VDS0098,10994.99541
VDS0039,VDS0099,11146.52532
VDS0039,VDS0100,11171.99598
VDS0039,VDS0101,9662.960395
VDS0039,VDS0102,9622.467148
VDS0039,VDS0103,8503.488876
VDS0039,VDS0104,8513.551852
VDS0039,VDS0105,8964.566467
VDS0039,VDS0107,8081.622993
VDS0039,VDS0108,8051.167085
VDS0039,VDS0109,8597.314101
VDS0039,VDS0110,8602.182335
VDS0039,VDS0112,8323.434645
VDS0039,VDS0113,8299.462789
VDS0039,VDS0116,13505.45957
VDS0039,VDS0117,13465.56761
VDS0039,VDS0118,4903.766837
VDS0040,VDS0005,14098.34092
VDS0040,VDS0006,14017.54865
VDS0040,VDS0007,10540.17597
VDS0040,VDS0008,10466.12514
VDS0040,VDS0009,8996.559214
VDS0040,VDS0010,9071.347462
VDS0040,VDS0011,8248.215838
VDS0040,VDS0012,8283.378686
VDS0040,VDS0013,6991.643921
VDS0040,VDS0014,7113.844644
VDS0040,VDS0015,7097.989666
VDS0040,VDS0016,6876.99059
VDS0040,VDS0017,8380.048162
VDS0040,VDS0018,7363.180979
VDS0040,VDS0019,7142.296091
VDS0040,VDS0020,5917.366086
VDS0040,VDS0021,6053.515162
VDS0040,VDS0022,8641.253536
VDS0040,VDS0023,8636.976785
VDS0040,VDS0024,7866.408489
VDS0040,VDS0025,7684.942334
VDS0040,VDS0026,5689.185391
VDS0040,VDS0027,6053.974879
VDS0040,VDS0028,3230.960404
VDS0040,VDS0029,3904.488004
VDS0040,VDS0030,4487.12203
VDS0040,VDS0031,4473.038162
VDS0040,VDS0032,2531.872627
VDS0040,VDS0033,2421.492603
VDS0040,VDS0034,4490.475698
VDS0040,VDS0035,4429.102625
VDS0040,VDS0036,2403.263656
VDS0040,VDS0037,2347.492056
VDS0040,VDS0038,691.5543679
VDS0040,VDS0039,636.3806654
VDS0040,VDS0040,0.0
VDS0040,VDS0041,6803.487675
VDS0040,VDS0042,6752.420502
VDS0040,VDS0043,6002.550828
VDS0040,VDS0044,5957.767904
VDS0040,VDS0045,12040.88033
VDS0040,VDS0046,11954.21175
VDS0040,VDS0047,6804.418606
VDS0040,VDS0048,6591.51674
VDS0040,VDS0049,5267.200933
VDS0040,VDS0050,5269.150113
VDS0040,VDS0051,2400.609099
VDS0040,VDS0052,2543.492732
VDS0040,VDS0053,2970.52612
VDS0040,VDS0054,2958.985804
VDS0040,VDS0059,7857.187027
VDS0040,VDS0060,7823.503881
VDS0040,VDS0063,4653.841708
VDS0040,VDS0064,4630.179206
VDS0040,VDS0065,3696.723021
VDS0040,VDS0066,3687.412111
VDS0040,VDS0067,3025.338773
VDS0040,VDS0068,1800.199898
VDS0040,VDS0069,1718.651153
VDS0040,VDS0070,1091.746993
VDS0040,VDS0071,1382.959728
VDS0040,VDS0072,1356.097003
VDS0040,VDS0073,1832.015369
VDS0040,VDS0074,1731.434681
VDS0040,VDS0075,1881.699005
VDS0040,VDS0076,1905.243141
VDS0040,VDS0077,1887.599477
VDS0040,VDS0078,3099.631202
VDS0040,VDS0079,3555.933428
VDS0040,VDS0080,3581.692027
VDS0040,VDS0081,3647.291193
VDS0040,VDS0082,3657.212525
VDS0040,VDS0083,5074.997886
VDS0040,VDS0084,4850.728843
VDS0040,VDS0085,4810.924349
VDS0040,VDS0086,4933.595637
VDS0040,VDS0087,7100.191855
VDS0040,VDS0088,7538.463066
VDS0040,VDS0089,6411.585984
VDS0040,VDS0090,9382.278343
VDS0040,VDS0091,9461.570172
VDS0040,VDS0092,9359.952565
VDS0040,VDS0093,10088.91418
VDS0040,VDS0094,10037.15768
VDS0040,VDS0095,12441.19038
VDS0040,VDS0096,12393.6414
VDS0040,VDS0097,11639.1531
VDS0040,VDS0098,11618.00093
VDS0040,VDS0099,11778.87788
VDS0040,VDS0100,11803.82548
VDS0040,VDS0101,10298.70164
VDS0040,VDS0102,10258.09365
VDS0040,VDS0103,9139.657111
VDS0040,VDS0104,9149.611784
VDS0040,VDS0105,9598.708004
VDS0040,VDS0107,8706.476886
VDS0040,VDS0108,8675.971523
VDS0040,VDS0109,9216.655532
VDS0040,VDS0110,9220.775197
VDS0040,VDS0112,8922.018177
VDS0040,VDS0113,8897.563417
VDS0040,VDS0116,14141.8295
VDS0040,VDS0117,14101.9306
VDS0040,VDS0118,4320.109923
VDS0041,VDS0005,9249.515325
VDS0041,VDS0006,9184.085308
VDS0041,VDS0007,8008.116016
VDS0041,VDS0008,8106.65373
VDS0041,VDS0009,10377.99142
VDS0041,VDS0010,10471.98745
VDS0041,VDS0011,6404.830855
VDS0041,VDS0012,6505.152509
VDS0041,VDS0013,7843.136605
VDS0041,VDS0014,7879.202735
VDS0041,VDS0015,4317.72377
VDS0041,VDS0016,4012.529128
VDS0041,VDS0017,3732.34516
VDS0041,VDS0018,3788.226382
VDS0041,VDS0019,3737.35493
VDS0041,VDS0020,4241.045233
VDS0041,VDS0021,4045.563249
VDS0041,VDS0022,3489.409209
VDS0041,VDS0023,3447.051121
VDS0041,VDS0024,3131.094924
VDS0041,VDS0025,3009.691742
VDS0041,VDS0026,3357.0251
VDS0041,VDS0027,3269.958406
VDS0041,VDS0028,5884.047387
VDS0041,VDS0029,4880.314167
VDS0041,VDS0030,3763.133405
VDS0041,VDS0031,3865.507359
VDS0041,VDS0032,4713.739784
VDS0041,VDS0033,4803.281026
VDS0041,VDS0034,2349.274942
VDS0041,VDS0035,2418.415873
VDS0041,VDS0036,4560.97778
VDS0041,VDS0037,4596.31195
VDS0041,VDS0038,6140.405989
VDS0041,VDS0039,6190.244085
VDS0041,VDS0040,6803.487675
VDS0041,VDS0041,0.0
VDS0041,VDS0042,71.20802519
VDS0041,VDS0043,947.228891
VDS0041,VDS0044,1000.99665
VDS0041,VDS0045,5297.321875
VDS0041,VDS0046,5192.418067
VDS0041,VDS0047,2281.021203
VDS0041,VDS0048,2163.170824
VDS0041,VDS0049,3070.302524
VDS0041,VDS0050,3106.645194
VDS0041,VDS0051,6621.103598
VDS0041,VDS0052,6649.158696
VDS0041,VDS0053,7050.679155
VDS0041,VDS0054,7048.564971
VDS0041,VDS0059,2609.294898
VDS0041,VDS0060,2695.842601
VDS0041,VDS0063,6373.493487
VDS0041,VDS0064,6305.135513
VDS0041,VDS0065,6593.969662
VDS0041,VDS0066,6637.973394
VDS0041,VDS0067,7518.585555
VDS0041,VDS0068,6222.89952
VDS0041,VDS0069,6236.954054
VDS0041,VDS0070,6794.429686
VDS0041,VDS0071,5422.438894
VDS0041,VDS0072,5451.713772
VDS0041,VDS0073,7302.486546
VDS0041,VDS0074,7058.462658
VDS0041,VDS0075,5894.115415
VDS0041,VDS0076,5919.854636
VDS0041,VDS0077,5467.68356
VDS0041,VDS0078,3839.201809
VDS0041,VDS0079,3409.49195
VDS0041,VDS0080,3407.867951
VDS0041,VDS0081,3649.039696
VDS0041,VDS0082,3610.013374
VDS0041,VDS0083,4004.155437
VDS0041,VDS0084,2129.276113
VDS0041,VDS0085,2137.510252
VDS0041,VDS0086,1880.979942
VDS0041,VDS0087,1891.983055
VDS0041,VDS0088,3945.627917
VDS0041,VDS0089,6539.142859
VDS0041,VDS0090,9537.411985
VDS0041,VDS0091,9627.172757
VDS0041,VDS0092,7209.069954
VDS0041,VDS0093,6251.794253
VDS0041,VDS0094,6179.222468
VDS0041,VDS0095,6987.520399
VDS0041,VDS0096,6952.387251
VDS0041,VDS0097,6258.837301
VDS0041,VDS0098,6279.406316
VDS0041,VDS0099,5952.998718
VDS0041,VDS0100,6009.292499
VDS0041,VDS0101,3926.949049
VDS0041,VDS0102,3875.088362
VDS0041,VDS0103,2968.412405
VDS0041,VDS0104,2949.564159
VDS0041,VDS0105,3137.629109
VDS0041,VDS0107,1986.619274
VDS0041,VDS0108,1956.303269
VDS0041,VDS0109,2427.992621
VDS0041,VDS0110,2428.129028
VDS0041,VDS0112,2200.479021
VDS0041,VDS0113,2181.273508
VDS0041,VDS0116,7777.291448
VDS0041,VDS0117,7743.64284
VDS0041,VDS0118,11080.50942
VDS0042,VDS0005,9318.651725
VDS0042,VDS0006,9253.125894
VDS0042,VDS0007,8058.033865
VDS0042,VDS0008,8155.102833
VDS0042,VDS0009,10394.02126
VDS0042,VDS0010,10488.04539
VDS0042,VDS0011,6441.998054
VDS0042,VDS0012,6542.02569
VDS0042,VDS0013,7856.377025
VDS0042,VDS0014,7893.550597
VDS0042,VDS0015,4353.372171
VDS0042,VDS0016,4046.361678
VDS0042,VDS0017,3791.129571
VDS0042,VDS0018,3831.319794
VDS0042,VDS0019,3777.122726
VDS0042,VDS0020,4258.237909
VDS0042,VDS0021,4065.499727
VDS0042,VDS0022,3553.510324
VDS0042,VDS0023,3511.441931
VDS0042,VDS0024,3187.343466
VDS0042,VDS0025,3063.926813
VDS0042,VDS0026,3370.732847
VDS0042,VDS0027,3291.226051
VDS0042,VDS0028,5862.798807
VDS0042,VDS0029,4866.33451
VDS0042,VDS0030,3753.929058
VDS0042,VDS0031,3856.697249
VDS0042,VDS0032,4676.897644
VDS0042,VDS0033,4765.592751
VDS0042,VDS0034,2306.257116
VDS0042,VDS0035,2376.019286
VDS0042,VDS0036,4518.349673
VDS0042,VDS0037,4552.984523
VDS0042,VDS0038,6090.896814
VDS0042,VDS0039,6140.518615
VDS0042,VDS0040,6752.420502
VDS0042,VDS0041,71.20802519
VDS0042,VDS0042,0.0
VDS0042,VDS0043,878.2723633
VDS0042,VDS0044,932.0500298
VDS0042,VDS0045,5338.008032
VDS0042,VDS0046,5234.973154
VDS0042,VDS0047,2224.109829
VDS0042,VDS0048,2102.605374
VDS0042,VDS0049,2999.272033
VDS0042,VDS0050,3035.635792
VDS0042,VDS0051,6555.826353
VDS0042,VDS0052,6583.290302
VDS0042,VDS0053,6983.5091
VDS0042,VDS0054,6981.433495
VDS0042,VDS0059,2669.984157
VDS0042,VDS0060,2755.172204
VDS0042,VDS0063,6367.896069
VDS0042,VDS0064,6299.475957
VDS0042,VDS0065,6577.05295
VDS0042,VDS0066,6620.846629
VDS0042,VDS0067,7491.84211
VDS0042,VDS0068,6186.545759
VDS0042,VDS0069,6199.810541
VDS0042,VDS0070,6751.995609
VDS0042,VDS0071,5372.019096
VDS0042,VDS0072,5401.586565
VDS0042,VDS0073,7240.6595
VDS0042,VDS0074,6996.744607
VDS0042,VDS0075,5831.951648
VDS0042,VDS0076,5857.486299
VDS0042,VDS0077,5407.042249
VDS0042,VDS0078,3797.926365
VDS0042,VDS0079,3348.868028
VDS0042,VDS0080,3346.631625
VDS0042,VDS0081,3583.500129
VDS0042,VDS0082,3544.70016
VDS0042,VDS0083,3933.113281
VDS0042,VDS0084,2064.614189
VDS0042,VDS0085,2073.908281
VDS0042,VDS0086,1825.929088
VDS0042,VDS0087,1943.145419
VDS0042,VDS0088,3990.439213
VDS0042,VDS0089,6553.553013
VDS0042,VDS0090,9563.94773
VDS0042,VDS0091,9653.835403
VDS0042,VDS0092,7252.871611
VDS0042,VDS0093,6310.324026
VDS0042,VDS0094,6237.778723
VDS0042,VDS0095,7058.179163
VDS0042,VDS0096,7022.998524
VDS0042,VDS0097,6328.960632
VDS0042,VDS0098,6349.36162
VDS0042,VDS0099,6024.188913
VDS0042,VDS0100,6080.461734
VDS0042,VDS0101,3997.077694
VDS0042,VDS0102,3945.151254
VDS0042,VDS0103,3039.603011
VDS0042,VDS0104,3020.77109
VDS0042,VDS0105,3207.448818
VDS0042,VDS0107,2051.359877
VDS0042,VDS0108,2021.116131
VDS0042,VDS0109,2485.527235
VDS0042,VDS0110,2484.880074
VDS0042,VDS0112,2234.801825
VDS0042,VDS0113,2214.918446
VDS0042,VDS0116,7845.860764
VDS0042,VDS0117,7812.288598
VDS0042,VDS0118,11032.9775
VDS0043,VDS0005,10097.0421
VDS0043,VDS0006,10029.40403
VDS0043,VDS0007,8527.05308
VDS0043,VDS0008,8602.997549
VDS0043,VDS0009,10403.31975
VDS0043,VDS0010,10497.34034
VDS0043,VDS0011,6747.291746
VDS0043,VDS0012,6842.614375
VDS0043,VDS0013,7843.523882
VDS0043,VDS0014,7894.341818
VDS0043,VDS0015,4664.559139
VDS0043,VDS0016,4340.442717
VDS0043,VDS0017,4416.66935
VDS0043,VDS0018,4247.615851
VDS0043,VDS0019,4152.122096
VDS0043,VDS0020,4339.184094
VDS0043,VDS0021,4185.063409
VDS0043,VDS0022,4259.049978
VDS0043,VDS0023,4221.81025
VDS0043,VDS0024,3787.246042
VDS0043,VDS0025,3639.79171
VDS0043,VDS0026,3433.679058
VDS0043,VDS0027,3449.867727
VDS0043,VDS0028,5447.908138
VDS0043,VDS0029,4551.408429
VDS0043,VDS0030,3521.866223
VDS0043,VDS0031,3626.557269
VDS0043,VDS0032,4093.315021
VDS0043,VDS0033,4171.238915
VDS0043,VDS0034,1709.021012
VDS0043,VDS0035,1783.080566
VDS0043,VDS0036,3870.639327
VDS0043,VDS0037,3897.050582
VDS0043,VDS0038,5358.786829
VDS0043,VDS0039,5406.026359
VDS0043,VDS0040,6002.550828
VDS0043,VDS0041,947.228891
VDS0043,VDS0042,878.2723633
VDS0043,VDS0043,0.0
VDS0043,VDS0044,53.77766815
VDS0043,VDS0045,6038.778394
VDS0043,VDS0046,5951.901836
VDS0043,VDS0047,1827.592302
VDS0043,VDS0048,1638.695215
VDS0043,VDS0049,2188.367094
VDS0043,VDS0050,2226.044919
VDS0043,VDS0051,5689.101667
VDS0043,VDS0052,5713.526
VDS0043,VDS0053,6108.291218
VDS0043,VDS0054,6106.345154
VDS0043,VDS0059,3339.028077
VDS0043,VDS0060,3404.350743
VDS0043,VDS0063,6135.321444
VDS0043,VDS0064,6066.834487
VDS0043,VDS0065,6206.776479
VDS0043,VDS0066,6247.717432
VDS0043,VDS0067,7000.855185
VDS0043,VDS0068,5594.91308
VDS0043,VDS0069,5599.292897
VDS0043,VDS0070,6090.829163
VDS0043,VDS0071,4633.834406
VDS0043,VDS0072,4666.249703
VDS0043,VDS0073,6395.761619
VDS0043,VDS0074,6152.822799
VDS0043,VDS0075,4985.824243
VDS0043,VDS0076,5009.834537
VDS0043,VDS0077,4573.280998
VDS0043,VDS0078,3175.664702
VDS0043,VDS0079,2521.738705
VDS0043,VDS0080,2513.964757
VDS0043,VDS0081,2717.161511
VDS0043,VDS0082,2679.799797
VDS0043,VDS0083,3115.596763
VDS0043,VDS0084,1210.052289
VDS0043,VDS0085,1229.27494
VDS0043,VDS0086,1095.385021
VDS0043,VDS0087,2517.579175
VDS0043,VDS0088,4425.898655
VDS0043,VDS0089,6565.898568
VDS0043,VDS0090,9711.124944
VDS0043,VDS0091,9802.272341
VDS0043,VDS0092,7641.189896
VDS0043,VDS0093,6912.524767
VDS0043,VDS0094,6840.741962
VDS0043,VDS0095,7878.855419
VDS0043,VDS0096,7842.145674
VDS0043,VDS0097,7134.767701
VDS0043,VDS0098,7150.797124
VDS0043,VDS0099,6871.621563
VDS0043,VDS0100,6925.531748
VDS0043,VDS0101,4872.481662
VDS0043,VDS0102,4820.884226
VDS0043,VDS0103,3890.50037
VDS0043,VDS0104,3874.761323
VDS0043,VDS0105,4084.198595
VDS0043,VDS0107,2921.751931
VDS0043,VDS0108,2891.787496
VDS0043,VDS0109,3322.046984
VDS0043,VDS0110,3317.083723
VDS0043,VDS0112,2919.538084
VDS0043,VDS0113,2895.016599
VDS0043,VDS0116,8724.095216
VDS0043,VDS0117,8690.547677
VDS0043,VDS0118,10309.72122
VDS0044,VDS0005,10145.22767
VDS0044,VDS0006,10077.47437
VDS0044,VDS0007,8557.853963
VDS0044,VDS0008,8632.559531
VDS0044,VDS0009,10406.28362
VDS0044,VDS0010,10500.28243
VDS0044,VDS0011,6769.228355
VDS0044,VDS0012,6864.231271
VDS0044,VDS0013,7845.917241
VDS0044,VDS0014,7897.550434
VDS0044,VDS0015,4688.277943
VDS0044,VDS0016,4363.539651
VDS0044,VDS0017,4457.733946
VDS0044,VDS0018,4277.639599
VDS0044,VDS0019,4179.977434
VDS0044,VDS0020,4349.843299
VDS0044,VDS0021,4198.234069
VDS0044,VDS0022,4304.309107
VDS0044,VDS0023,4267.330978
VDS0044,VDS0024,3827.464169
VDS0044,VDS0025,3678.92876
VDS0044,VDS0026,3444.765338
VDS0044,VDS0027,3466.569136
VDS0044,VDS0028,5426.080438
VDS0044,VDS0029,4536.928016
VDS0044,VDS0030,3514.282777
VDS0044,VDS0031,3618.907252
VDS0044,VDS0032,4061.018469
VDS0044,VDS0033,4138.118998
VDS0044,VDS0034,1680.476091
VDS0044,VDS0035,1754.55309
VDS0044,VDS0036,3833.951788
VDS0044,VDS0037,3859.749391
VDS0044,VDS0038,5315.38958
VDS0044,VDS0039,5362.449499
VDS0044,VDS0040,5957.767904
VDS0044,VDS0041,1000.99665
VDS0044,VDS0042,932.0500298
VDS0044,VDS0043,53.77766815
VDS0044,VDS0044,0.0
VDS0044,VDS0045,6083.192354
VDS0044,VDS0046,5997.202183
VDS0044,VDS0047,1814.357653
VDS0044,VDS0048,1621.485026
VDS0044,VDS0049,2140.44879
VDS0044,VDS0050,2178.208925
VDS0044,VDS0051,5636.144817
VDS0044,VDS0052,5660.352578
VDS0044,VDS0053,6054.728077
VDS0044,VDS0054,6052.791146
VDS0044,VDS0059,3383.097104
VDS0044,VDS0060,3447.391987
VDS0044,VDS0063,6124.873067
VDS0044,VDS0064,6056.424891
VDS0044,VDS0065,6187.422455
VDS0044,VDS0066,6228.155885
VDS0044,VDS0067,6973.250778
VDS0044,VDS0068,5561.138021
VDS0044,VDS0069,5564.91039
VDS0044,VDS0070,6052.130001
VDS0044,VDS0071,4590.22942
VDS0044,VDS0072,4622.837217
VDS0044,VDS0073,6344.317982
VDS0044,VDS0074,6101.459362
VDS0044,VDS0075,4934.375792
VDS0044,VDS0076,4958.274164
VDS0044,VDS0077,4522.771482
VDS0044,VDS0078,3141.527598
VDS0044,VDS0079,2472.23363
VDS0044,VDS0080,2464.003482
VDS0044,VDS0081,2664.365795
VDS0044,VDS0082,2627.126384
VDS0044,VDS0083,3066.636782
VDS0044,VDS0084,1158.874559
VDS0044,VDS0085,1179.149924
VDS0044,VDS0086,1057.966888
VDS0044,VDS0087,2558.355103
VDS0044,VDS0088,4456.793969
VDS0044,VDS0089,6570.455365
VDS0044,VDS0090,9722.628871
VDS0044,VDS0091,9813.828881
VDS0044,VDS0092,7667.585072
VDS0044,VDS0093,6951.299268
VDS0044,VDS0094,6879.578751
VDS0044,VDS0095,7929.502722
VDS0044,VDS0096,7892.711481
VDS0044,VDS0097,7184.654976
VDS0044,VDS0098,7200.447071
VDS0044,VDS0099,6923.757243
VDS0044,VDS0100,6977.539329
VDS0044,VDS0101,4926.115869
VDS0044,VDS0102,4874.53515
VDS0044,VDS0103,3942.988911
VDS0044,VDS0104,3927.397341
VDS0044,VDS0105,4137.903301
VDS0044,VDS0107,2975.199086
VDS0044,VDS0108,2945.247888
VDS0044,VDS0109,3373.961205
VDS0044,VDS0110,3368.804376
VDS0044,VDS0112,2964.789583
VDS0044,VDS0113,2940.082114
VDS0044,VDS0116,8777.870929
VDS0044,VDS0117,8744.324688
VDS0044,VDS0118,10266.21294
VDS0045,VDS0005,8893.761501
VDS0045,VDS0006,8868.263748
VDS0045,VDS0007,10420.53248
VDS0045,VDS0008,10619.69846
VDS0045,VDS0009,14500.35668
VDS0045,VDS0010,14589.70016
VDS0045,VDS0011,9848.012532
VDS0045,VDS0012,9950.635116
VDS0045,VDS0013,12179.61203
VDS0045,VDS0014,12175.18752
VDS0045,VDS0015,8163.340286
VDS0045,VDS0016,7988.965688
VDS0045,VDS0017,6487.283974
VDS0045,VDS0018,7433.071549
VDS0045,VDS0019,7539.47495
VDS0045,VDS0020,8723.119934
VDS0045,VDS0021,8473.687259
VDS0045,VDS0022,5899.008769
VDS0045,VDS0023,5850.53571
VDS0045,VDS0024,6324.554422
VDS0045,VDS0025,6373.194
VDS0045,VDS0026,8029.059353
VDS0045,VDS0027,7772.305093
VDS0045,VDS0028,11061.21642
VDS0045,VDS0029,9977.213152
VDS0045,VDS0030,8825.109705
VDS0045,VDS0031,8917.754989
VDS0045,VDS0032,10007.63785
VDS0045,VDS0033,10098.72358
VDS0045,VDS0034,7643.848412
VDS0045,VDS0035,7713.906832
VDS0045,VDS0036,9855.773663
VDS0045,VDS0037,9889.549552
VDS0045,VDS0038,11396.50913
VDS0045,VDS0039,11444.13645
VDS0045,VDS0040,12040.88033
VDS0045,VDS0041,5297.321875
VDS0045,VDS0042,5338.008032
VDS0045,VDS0043,6038.778394
VDS0045,VDS0044,6083.192354
VDS0045,VDS0045,0.0
VDS0045,VDS0046,199.5545351
VDS0045,VDS0047,5698.691932
VDS0045,VDS0048,5836.130628
VDS0045,VDS0049,7349.356911
VDS0045,VDS0050,7370.102773
VDS0045,VDS0051,11461.3164
VDS0045,VDS0052,11453.42178
VDS0045,VDS0053,11750.32145
VDS0045,VDS0054,11751.31905
VDS0045,VDS0059,5798.576519
VDS0045,VDS0060,5921.074988
VDS0045,VDS0063,11284.31054
VDS0045,VDS0064,11219.21764
VDS0045,VDS0065,11704.03218
VDS0045,VDS0066,11750.61142
VDS0045,VDS0067,12745.30621
VDS0045,VDS0068,11514.73231
VDS0045,VDS0069,11530.83129
VDS0045,VDS0070,12089.376
VDS0045,VDS0071,10672.07416
VDS0045,VDS0072,10704.11389
VDS0045,VDS0073,12288.39184
VDS0045,VDS0074,12052.83032
VDS0045,VDS0075,10895.5618
VDS0045,VDS0076,10913.12821
VDS0045,VDS0077,10528.79381
VDS0045,VDS0078,9135.92452
VDS0045,VDS0079,8523.399253
VDS0045,VDS0080,8507.280152
VDS0045,VDS0081,8597.669504
VDS0045,VDS0082,8570.384166
VDS0045,VDS0083,8107.036221
VDS0045,VDS0084,7204.79312
VDS0045,VDS0085,7238.997397
VDS0045,VDS0086,7118.841703
VDS0045,VDS0087,5934.639228
VDS0045,VDS0088,7467.390018
VDS0045,VDS0089,10910.28668
VDS0045,VDS0090,13237.01185
VDS0045,VDS0091,13315.4669
VDS0045,VDS0092,10163.34816
VDS0045,VDS0093,8220.642345
VDS0045,VDS0094,8162.800529
VDS0045,VDS0095,6545.912666
VDS0045,VDS0096,6548.08639
VDS0045,VDS0097,6306.968495
VDS0045,VDS0098,6383.146483
VDS0045,VDS0099,5378.449425
VDS0045,VDS0100,5463.101419
VDS0045,VDS0101,3776.924352
VDS0045,VDS0102,3753.864375
VDS0045,VDS0103,4430.644777
VDS0045,VDS0104,4380.935181
VDS0045,VDS0105,3741.396403
VDS0045,VDS0107,3723.090114
VDS0045,VDS0108,3747.495499
VDS0045,VDS0109,3101.049524
